citoyen_id,nom,prenom,date_naissance,email,telephone,adresse,code_postal,ville,arrondissement
230,Martin,Sophie,2001-11-17,sophie.martin@yahoo.fr,0723046184,107 Rue d'Aubagne,13013,Marseille,4e
231,Rossi,Youssef,1949-05-30,youssef.rossi@gmail.com,0739348356,185 Avenue du Prado,13010,Marseille,4e
232,Dubois,Sarah,1943-07-15,sarah.dubois@outlook.com,0601197218,128 Rue Paradis,13016,Marseille,11e
233,Royer,Nicolas,2004-11-30,nicolas.royer@yahoo.fr,0770120455,232 Rue de Lodi,13008,Marseille,15e
234,Royer,Marine,1950-05-25,marine.royer@outlook.com,0757941552,218 Rue de la République,13001,Marseille,5e
235,Rossi,Clara,1975-11-28,clara.rossi@outlook.com,0620216979,70 Rue Saint-Ferréol,13016,Marseille,14e
236,Dubois,Hugo,1994-11-04,hugo.dubois@ville-marseille.fr,0716701450,200 Boulevard National,13001,Marseille,5e
237,Petit,Julie,1970-05-08,julie.petit@ville-marseille.fr,0762890028,134 Avenue du Prado,13014,Marseille,8e
238,Fournier,Emma,1984-06-25,emma.fournier@yahoo.fr,0708386631,20 Rue d'Aubagne,13011,Marseille,8e
239,Benali,Hugo,1991-05-30,hugo.benali@gmail.com,0701660880,23 Rue d'Aubagne,13015,Marseille,11e
240,Lambert,Nicolas,1994-03-16,nicolas.lambert@yahoo.fr,0703758997,164 Rue de Lodi,13007,Marseille,15e
241,Royer,Camille,1980-08-06,camille.royer@yahoo.fr,0788510272,25 Rue Paradis,13001,Marseille,11e
242,Durand,Marine,1962-10-24,marine.durand@outlook.com,0735160917,51 Rue Paradis,13004,Marseille,13e
243,Petit,Hugo,1992-11-13,hugo.petit@ville-marseille.fr,0782922169,35 Rue d'Aubagne,13001,Marseille,2e
244,Ahmed,Antoine,1974-07-05,antoine.ahmed@yahoo.fr,0772269848,156 Rue Paradis,13009,Marseille,13e
245,Royer,Antoine,1989-08-30,antoine.royer@yahoo.fr,0628851587,56 Rue Paradis,13007,Marseille,10e
246,Petit,Marine,1987-11-24,marine.petit@gmail.com,0720034244,225 Rue Saint-Ferréol,13001,Marseille,4e
247,Fournier,Youssef,1945-07-25,youssef.fournier@ville-marseille.fr,0698386384,53 Rue de Rome,13002,Marseille,12e
248,Rossi,Thomas,1974-10-08,thomas.rossi@yahoo.fr,0697359893,245 Boulevard National,13002,Marseille,1e
249,Lefevre,Marc,1980-04-06,marc.lefevre@gmail.com,0706484229,175 Avenue du Prado,13006,Marseille,6e
250,Martin,Karim,1969-08-27,karim.martin@yahoo.fr,0694798515,182 Boulevard Baille,13002,Marseille,5e
251,Dubois,Julie,1986-09-15,julie.dubois@ville-marseille.fr,0653355543,202 Rue de Rome,13006,Marseille,14e
252,Ahmed,Emma,1998-04-02,emma.ahmed@outlook.com,0656164840,30 Boulevard National,13015,Marseille,8e
253,Ahmed,Camille,1985-08-22,camille.ahmed@yahoo.fr,0612880133,125 Rue de la République,13010,Marseille,7e
254,Fournier,Marine,1949-04-28,marine.fournier@gmail.com,0750110248,138 Rue Saint-Ferréol,13003,Marseille,5e
255,Gonzalez,Nicolas,1960-06-03,nicolas.gonzalez@ville-marseille.fr,0706180919,105 Rue Saint-Ferréol,13015,Marseille,13e
256,Royer,Thomas,1946-07-06,thomas.royer@yahoo.fr,0647660728,238 Rue de Rome,13004,Marseille,10e
257,Dubois,Julie,1975-01-29,julie.dubois@gmail.com,0610099688,76 Boulevard Baille,13010,Marseille,12e
258,Lefevre,Nicolas,1958-11-05,nicolas.lefevre@outlook.com,0694312908,55 Rue Saint-Ferréol,13005,Marseille,6e
259,Petit,Hugo,1989-04-24,hugo.petit@outlook.com,0755231491,75 Avenue du Prado,13009,Marseille,4e
260,Garcia,Marc,1983-08-03,marc.garcia@yahoo.fr,0720533645,85 Rue de Lodi,13005,Marseille,12e
261,Petit,Youssef,2005-10-04,youssef.petit@yahoo.fr,0778129142,225 Rue d'Aubagne,13015,Marseille,15e
262,Lefevre,Marc,2005-10-22,marc.lefevre@ville-marseille.fr,0608488725,20 Avenue du Prado,13001,Marseille,1e
263,Moreau,Rachid,1992-11-23,rachid.moreau@yahoo.fr,0639282722,35 Rue d'Aubagne,13003,Marseille,13e
264,Royer,Youssef,2005-09-02,youssef.royer@ville-marseille.fr,0614530385,241 Boulevard National,13002,Marseille,8e
265,Benali,Rachid,1980-10-14,rachid.benali@yahoo.fr,0666591846,11 Boulevard National,13004,Marseille,9e
266,Ahmed,Julie,1976-05-29,julie.ahmed@gmail.com,0672318432,210 Boulevard National,13016,Marseille,16e
267,Dubois,Lea,1972-06-30,lea.dubois@yahoo.fr,0677739260,184 Avenue du Prado,13008,Marseille,14e
268,Martin,Julie,1951-06-22,julie.martin@outlook.com,0624286990,152 Boulevard Baille,13005,Marseille,2e
269,Durand,Sarah,1959-06-07,sarah.durand@outlook.com,0792929842,156 Rue d'Aubagne,13016,Marseille,6e
270,Benali,Antoine,1993-07-08,antoine.benali@outlook.com,0603886291,18 Rue Paradis,13013,Marseille,13e
271,Benali,Lea,1995-02-25,lea.benali@ville-marseille.fr,0698068650,10 Rue de Rome,13004,Marseille,3e
272,Moreau,Marine,1983-04-03,marine.moreau@yahoo.fr,0731498643,90 Avenue du Prado,13014,Marseille,5e
273,Royer,Sophie,1940-08-21,sophie.royer@outlook.com,0765126944,134 Avenue du Prado,13001,Marseille,13e
274,Gonzalez,Marine,1972-10-20,marine.gonzalez@ville-marseille.fr,0658874495,71 Rue Saint-Ferréol,13007,Marseille,14e
275,Royer,Rachid,1952-05-21,rachid.royer@gmail.com,0686589026,192 Rue Paradis,13015,Marseille,6e
276,Lambert,Sophie,1948-03-03,sophie.lambert@yahoo.fr,0651906698,121 Rue Saint-Ferréol,13003,Marseille,3e
277,Royer,Sarah,1993-08-07,sarah.royer@gmail.com,0684309883,243 Boulevard Baille,13016,Marseille,15e
278,Petit,Lea,1943-03-27,lea.petit@yahoo.fr,0756693801,62 Rue de la République,13006,Marseille,3e
279,Ahmed,Nicolas,1965-07-10,nicolas.ahmed@outlook.com,0676904268,235 Boulevard National,13012,Marseille,9e
280,Ahmed,Clara,1946-06-29,clara.ahmed@yahoo.fr,0769735779,76 Boulevard National,13004,Marseille,9e
281,Benali,Sophie,1950-06-06,sophie.benali@yahoo.fr,0758804341,18 Rue Saint-Ferréol,13008,Marseille,8e
282,Petit,Rachid,1970-09-06,rachid.petit@yahoo.fr,0694237333,142 Boulevard Baille,13016,Marseille,11e
283,Moreau,Karim,1960-07-24,karim.moreau@gmail.com,0617908075,214 Rue Paradis,13012,Marseille,5e
284,Benali,Antoine,1991-07-17,antoine.benali@outlook.com,0608678085,126 Boulevard Baille,13009,Marseille,13e
285,Fournier,Rachid,2001-07-28,rachid.fournier@gmail.com,0636915594,118 Avenue du Prado,13015,Marseille,11e
286,Ahmed,Lea,1963-08-01,lea.ahmed@outlook.com,0763655647,69 Rue d'Aubagne,13011,Marseille,12e
287,Gonzalez,Lea,1951-10-07,lea.gonzalez@outlook.com,0763227026,176 Rue Paradis,13004,Marseille,9e
288,Dubois,Emma,1996-07-30,emma.dubois@yahoo.fr,0661203471,137 Boulevard National,13016,Marseille,10e
289,Royer,Hugo,1970-01-09,hugo.royer@gmail.com,0715939982,93 Boulevard National,13009,Marseille,12e
290,Garcia,Sarah,1969-03-01,sarah.garcia@yahoo.fr,0722569961,125 Rue d'Aubagne,13003,Marseille,13e
291,Dubois,Nicolas,1970-10-29,nicolas.dubois@ville-marseille.fr,0775987622,81 Boulevard National,13010,Marseille,9e
292,Dubois,Sophie,2005-04-16,sophie.dubois@outlook.com,0711178006,170 Rue de Lodi,13003,Marseille,7e
293,Durand,Nicolas,1963-07-19,nicolas.durand@outlook.com,0647228200,40 Avenue du Prado,13013,Marseille,10e
294,Fournier,Camille,1969-03-05,camille.fournier@outlook.com,0699796884,120 Rue de Rome,13009,Marseille,15e
295,Benali,Camille,1988-05-31,camille.benali@yahoo.fr,0742400825,207 Avenue du Prado,13015,Marseille,10e
296,Benali,Sarah,1988-01-03,sarah.benali@gmail.com,0749308536,177 Rue d'Aubagne,13016,Marseille,10e
297,Rossi,Marine,1962-06-02,marine.rossi@yahoo.fr,0663894484,184 Rue Saint-Ferréol,13013,Marseille,8e
298,Moreau,Marine,1946-02-21,marine.moreau@ville-marseille.fr,0797350208,35 Rue de Lodi,13004,Marseille,15e
299,Dubois,Sophie,1949-03-05,sophie.dubois@outlook.com,0620735647,69 Boulevard Baille,13015,Marseille,1e
300,Benali,Camille,2002-07-11,camille.benali@yahoo.fr,0718723460,85 Avenue du Prado,13005,Marseille,2e
301,Lambert,Clara,2004-02-12,clara.lambert@outlook.com,0718376452,99 Rue d'Aubagne,13008,Marseille,2e
302,Royer,Thomas,1989-04-21,thomas.royer@outlook.com,0703136502,32 Rue de Lodi,13016,Marseille,10e
303,Gonzalez,Karim,1950-09-25,karim.gonzalez@ville-marseille.fr,0651327195,203 Rue Paradis,13001,Marseille,2e
304,Martin,Thomas,1971-11-23,thomas.martin@ville-marseille.fr,0658573065,40 Rue de Rome,13004,Marseille,5e
305,Lefevre,Youssef,1943-07-17,youssef.lefevre@outlook.com,0685574982,181 Rue d'Aubagne,13010,Marseille,16e
306,Ahmed,Nicolas,1953-11-27,nicolas.ahmed@gmail.com,0720959351,76 Rue de Lodi,13012,Marseille,15e
307,Moreau,Rachid,1987-01-06,rachid.moreau@yahoo.fr,0751181022,197 Rue de Rome,13005,Marseille,10e
308,Moreau,Thomas,1949-08-08,thomas.moreau@ville-marseille.fr,0705391037,50 Avenue du Prado,13002,Marseille,13e
309,Benali,Nicolas,1997-04-27,nicolas.benali@gmail.com,0780141381,93 Rue de Rome,13014,Marseille,12e
310,Royer,Clara,1960-09-21,clara.royer@outlook.com,0719576122,99 Rue Paradis,13007,Marseille,8e
311,Ahmed,Rachid,1970-04-12,rachid.ahmed@yahoo.fr,0756659398,41 Rue de Rome,13015,Marseille,12e
312,Rossi,Marc,1989-05-13,marc.rossi@gmail.com,0649082404,93 Rue d'Aubagne,13015,Marseille,13e
313,Moreau,Julie,1968-04-01,julie.moreau@gmail.com,0752245933,198 Rue de Lodi,13005,Marseille,4e
314,Lambert,Karim,1966-12-10,karim.lambert@yahoo.fr,0727919409,147 Rue Saint-Ferréol,13007,Marseille,3e
315,Durand,Rachid,1945-01-06,rachid.durand@outlook.com,0660480589,90 Rue Saint-Ferréol,13014,Marseille,4e
316,Garcia,Youssef,1985-01-26,youssef.garcia@gmail.com,0664622517,40 Rue de la République,13013,Marseille,15e
317,Ahmed,Thomas,1975-10-24,thomas.ahmed@outlook.com,0783769389,22 Rue Saint-Ferréol,13014,Marseille,5e
318,Moreau,Julie,1946-06-05,julie.moreau@gmail.com,0765535590,199 Rue Saint-Ferréol,13011,Marseille,3e
319,Dubois,Sarah,1971-05-17,sarah.dubois@gmail.com,0635211039,211 Rue d'Aubagne,13005,Marseille,15e
320,Fournier,Youssef,1965-10-22,youssef.fournier@ville-marseille.fr,0653833884,88 Avenue du Prado,13010,Marseille,15e
321,Gonzalez,Emma,2005-06-26,emma.gonzalez@yahoo.fr,0604394070,178 Rue de la République,13013,Marseille,2e
322,Rossi,Nicolas,1999-03-31,nicolas.rossi@yahoo.fr,0736815798,170 Boulevard National,13004,Marseille,1e
323,Dubois,Nicolas,1957-11-03,nicolas.dubois@outlook.com,0757620555,248 Rue d'Aubagne,13001,Marseille,2e
324,Moreau,Sarah,1984-12-20,sarah.moreau@gmail.com,0732562168,208 Rue de la République,13009,Marseille,13e
325,Rossi,Julie,1961-07-25,julie.rossi@ville-marseille.fr,0632983248,40 Rue Saint-Ferréol,13010,Marseille,11e
326,Rossi,Youssef,1953-01-08,youssef.rossi@gmail.com,0652056647,239 Boulevard Baille,13011,Marseille,3e
327,Dubois,Karim,1956-11-10,karim.dubois@outlook.com,0630517289,34 Boulevard Baille,13001,Marseille,9e
328,Royer,Emma,1998-04-11,emma.royer@outlook.com,0633060463,48 Rue Saint-Ferréol,13016,Marseille,16e
329,Lambert,Marc,1958-05-09,marc.lambert@ville-marseille.fr,0666096569,46 Rue d'Aubagne,13016,Marseille,11e
330,Ahmed,Thomas,1949-10-22,thomas.ahmed@gmail.com,0780347644,117 Rue de la République,13008,Marseille,13e
331,Dubois,Hugo,1977-11-25,hugo.dubois@ville-marseille.fr,0681298266,157 Rue de la République,13005,Marseille,15e
332,Benali,Antoine,1942-03-27,antoine.benali@yahoo.fr,0721117518,117 Rue Paradis,13015,Marseille,3e
333,Royer,Rachid,1985-11-26,rachid.royer@gmail.com,0659222206,244 Boulevard Baille,13013,Marseille,13e
334,Lefevre,Sarah,2005-07-03,sarah.lefevre@outlook.com,0694077780,74 Boulevard Baille,13004,Marseille,5e
335,Moreau,Emma,1959-06-16,emma.moreau@ville-marseille.fr,0699038498,169 Rue d'Aubagne,13015,Marseille,14e
336,Martin,Marc,1956-07-31,marc.martin@gmail.com,0751016224,15 Boulevard National,13002,Marseille,5e
337,Benali,Lea,1991-12-10,lea.benali@yahoo.fr,0761681472,239 Rue de la République,13003,Marseille,10e
338,Royer,Clara,1964-08-14,clara.royer@gmail.com,0698179469,135 Rue Saint-Ferréol,13007,Marseille,7e
339,Lefevre,Antoine,1987-02-19,antoine.lefevre@ville-marseille.fr,0729343010,160 Boulevard National,13005,Marseille,16e
340,Petit,Hugo,1950-07-31,hugo.petit@yahoo.fr,0783034414,205 Rue Saint-Ferréol,13014,Marseille,2e
341,Ahmed,Sarah,1989-05-05,sarah.ahmed@yahoo.fr,0799023557,197 Rue de la République,13004,Marseille,11e
342,Lambert,Emma,1943-03-11,emma.lambert@yahoo.fr,0760849588,35 Rue d'Aubagne,13005,Marseille,15e
343,Moreau,Sophie,1991-10-20,sophie.moreau@yahoo.fr,0656829962,205 Boulevard National,13003,Marseille,5e
344,Fournier,Clara,1967-08-28,clara.fournier@gmail.com,0735743842,182 Rue de la République,13009,Marseille,14e
345,Garcia,Clara,1943-05-10,clara.garcia@ville-marseille.fr,0635784521,234 Avenue du Prado,13015,Marseille,1e
346,Moreau,Youssef,2005-01-01,youssef.moreau@yahoo.fr,0691570184,118 Rue Saint-Ferréol,13004,Marseille,1e
347,Gonzalez,Sophie,1968-01-02,sophie.gonzalez@outlook.com,0748571422,229 Rue Paradis,13011,Marseille,7e
348,Durand,Karim,1941-05-14,karim.durand@yahoo.fr,0742493214,144 Rue de Rome,13004,Marseille,7e
349,Ahmed,Antoine,1979-10-20,antoine.ahmed@gmail.com,0701662997,34 Rue de la République,13016,Marseille,2e
350,Lefevre,Camille,1969-10-24,camille.lefevre@outlook.com,0671747733,183 Rue de Rome,13003,Marseille,15e
351,Fournier,Youssef,1995-05-07,youssef.fournier@yahoo.fr,0777017157,234 Boulevard National,13013,Marseille,6e
352,Fournier,Hugo,1955-04-28,hugo.fournier@ville-marseille.fr,0658148769,197 Boulevard National,13005,Marseille,4e
353,Moreau,Marine,1995-09-13,marine.moreau@gmail.com,0739669583,141 Boulevard Baille,13016,Marseille,13e
354,Petit,Lea,2000-01-27,lea.petit@yahoo.fr,0672461919,190 Rue d'Aubagne,13004,Marseille,15e
355,Garcia,Rachid,1984-05-06,rachid.garcia@outlook.com,0622784699,170 Rue de la République,13003,Marseille,7e
356,Moreau,Hugo,1958-06-14,hugo.moreau@gmail.com,0698624058,77 Rue de Lodi,13014,Marseille,12e
357,Martin,Thomas,2003-02-06,thomas.martin@gmail.com,0669656666,211 Boulevard National,13004,Marseille,10e
358,Petit,Marc,1955-07-23,marc.petit@ville-marseille.fr,0642201027,36 Rue Paradis,13013,Marseille,12e
359,Dubois,Marine,1947-08-06,marine.dubois@outlook.com,0786876532,165 Rue Saint-Ferréol,13015,Marseille,14e
360,Gonzalez,Marine,1940-08-31,marine.gonzalez@yahoo.fr,0609751971,128 Rue Paradis,13009,Marseille,14e
361,Royer,Youssef,2005-08-10,youssef.royer@gmail.com,0671894905,220 Rue de Lodi,13015,Marseille,3e
362,Benali,Sophie,1980-09-24,sophie.benali@yahoo.fr,0742094940,232 Rue d'Aubagne,13011,Marseille,14e
363,Gonzalez,Emma,1955-03-03,emma.gonzalez@ville-marseille.fr,0628144294,14 Rue de Lodi,13001,Marseille,10e
364,Fournier,Karim,1963-01-19,karim.fournier@ville-marseille.fr,0724372805,190 Avenue du Prado,13006,Marseille,5e
365,Dubois,Nicolas,1993-06-05,nicolas.dubois@outlook.com,0723950410,215 Rue d'Aubagne,13014,Marseille,13e
366,Benali,Lea,1975-10-10,lea.benali@ville-marseille.fr,0742860476,78 Rue d'Aubagne,13008,Marseille,13e
367,Ahmed,Antoine,2001-04-06,antoine.ahmed@yahoo.fr,0744149673,25 Rue de Rome,13012,Marseille,14e
368,Ahmed,Marc,1970-04-09,marc.ahmed@gmail.com,0661817534,81 Rue de Rome,13001,Marseille,1e
369,Moreau,Karim,1943-01-20,karim.moreau@gmail.com,0619269212,159 Avenue du Prado,13002,Marseille,7e
370,Lefevre,Karim,1981-11-22,karim.lefevre@yahoo.fr,0721406650,164 Rue d'Aubagne,13009,Marseille,14e
371,Fournier,Karim,1963-09-29,karim.fournier@ville-marseille.fr,0671286391,113 Avenue du Prado,13016,Marseille,7e
372,Royer,Hugo,1963-03-27,hugo.royer@ville-marseille.fr,0672006425,9 Avenue du Prado,13003,Marseille,9e
373,Gonzalez,Rachid,1940-05-01,rachid.gonzalez@ville-marseille.fr,0683067198,182 Rue d'Aubagne,13016,Marseille,14e
374,Garcia,Camille,2001-03-03,camille.garcia@yahoo.fr,0674328063,103 Rue de la République,13003,Marseille,12e
375,Royer,Sarah,1974-12-30,sarah.royer@ville-marseille.fr,0620309376,162 Boulevard National,13016,Marseille,3e
376,Lambert,Nicolas,1988-06-29,nicolas.lambert@gmail.com,0705061387,79 Rue d'Aubagne,13015,Marseille,1e
377,Royer,Youssef,1991-12-23,youssef.royer@ville-marseille.fr,0679032020,237 Avenue du Prado,13002,Marseille,5e
378,Fournier,Sarah,1948-09-23,sarah.fournier@gmail.com,0799313656,157 Boulevard Baille,13003,Marseille,4e
379,Durand,Antoine,2001-05-16,antoine.durand@gmail.com,0651142625,140 Boulevard Baille,13011,Marseille,7e
380,Benali,Lea,1961-11-09,lea.benali@outlook.com,0671002194,11 Boulevard Baille,13004,Marseille,13e
381,Royer,Marine,1982-09-14,marine.royer@ville-marseille.fr,0629092791,53 Boulevard Baille,13009,Marseille,15e
382,Garcia,Sarah,1977-07-27,sarah.garcia@gmail.com,0788373403,143 Rue Paradis,13007,Marseille,4e
383,Lambert,Clara,1953-05-21,clara.lambert@gmail.com,0743645970,128 Boulevard Baille,13006,Marseille,2e
384,Royer,Clara,1944-09-14,clara.royer@gmail.com,0637995635,46 Boulevard Baille,13001,Marseille,16e
385,Lambert,Julie,1949-11-17,julie.lambert@outlook.com,0731797062,59 Avenue du Prado,13008,Marseille,14e
386,Gonzalez,Marc,1980-10-26,marc.gonzalez@outlook.com,0743520904,100 Boulevard National,13005,Marseille,15e
387,Durand,Youssef,1981-10-06,youssef.durand@yahoo.fr,0692983168,108 Boulevard Baille,13011,Marseille,8e
388,Fournier,Emma,1959-06-02,emma.fournier@ville-marseille.fr,0635693929,122 Rue d'Aubagne,13009,Marseille,1e
389,Rossi,Sophie,1943-12-20,sophie.rossi@ville-marseille.fr,0717731806,121 Rue de Rome,13002,Marseille,14e
390,Dubois,Marc,1972-02-26,marc.dubois@yahoo.fr,0679907726,62 Avenue du Prado,13001,Marseille,16e
391,Lambert,Lea,1973-03-25,lea.lambert@yahoo.fr,0646498931,119 Rue de la République,13003,Marseille,13e
392,Royer,Antoine,1944-12-01,antoine.royer@ville-marseille.fr,0779055281,243 Boulevard National,13002,Marseille,4e
393,Dubois,Marc,1970-01-17,marc.dubois@outlook.com,0754864015,139 Avenue du Prado,13016,Marseille,7e
394,Benali,Camille,1983-08-15,camille.benali@ville-marseille.fr,0713711624,135 Avenue du Prado,13016,Marseille,10e
395,Durand,Nicolas,1954-10-13,nicolas.durand@outlook.com,0646827567,29 Boulevard Baille,13016,Marseille,5e
396,Lefevre,Sophie,1956-12-17,sophie.lefevre@yahoo.fr,0779887749,6 Rue Paradis,13011,Marseille,14e
397,Lambert,Youssef,1967-07-01,youssef.lambert@yahoo.fr,0702547292,203 Rue de Lodi,13008,Marseille,16e
398,Dubois,Sarah,1955-09-25,sarah.dubois@yahoo.fr,0674523805,42 Rue Paradis,13004,Marseille,2e
399,Dubois,Camille,1973-06-15,camille.dubois@gmail.com,0772752088,139 Boulevard Baille,13010,Marseille,4e
400,Petit,Antoine,2003-04-16,antoine.petit@yahoo.fr,0670281406,122 Rue de Lodi,13005,Marseille,15e
401,Benali,Julie,1972-01-24,julie.benali@yahoo.fr,0601871863,84 Rue de la République,13007,Marseille,8e
402,Garcia,Emma,1994-02-10,emma.garcia@outlook.com,0756504554,131 Rue de la République,13012,Marseille,13e
403,Fournier,Hugo,1990-05-01,hugo.fournier@yahoo.fr,0666299123,56 Rue d'Aubagne,13014,Marseille,15e
404,Benali,Sarah,1987-02-16,sarah.benali@ville-marseille.fr,0762879232,17 Rue Saint-Ferréol,13003,Marseille,1e
405,Lefevre,Rachid,1989-09-09,rachid.lefevre@ville-marseille.fr,0600244714,11 Rue de Lodi,13010,Marseille,16e
406,Dubois,Marine,1984-02-17,marine.dubois@ville-marseille.fr,0695979647,63 Rue de la République,13004,Marseille,9e
407,Garcia,Clara,1985-12-24,clara.garcia@outlook.com,0772520456,5 Rue de Lodi,13006,Marseille,2e
408,Martin,Camille,1966-01-02,camille.martin@gmail.com,0685544518,136 Avenue du Prado,13007,Marseille,6e
409,Fournier,Camille,1952-11-22,camille.fournier@ville-marseille.fr,0752132833,36 Rue de Rome,13010,Marseille,12e
410,Rossi,Clara,1981-04-24,clara.rossi@yahoo.fr,0752798524,30 Boulevard Baille,13001,Marseille,16e
411,Royer,Sophie,1950-08-22,sophie.royer@outlook.com,0621611076,33 Boulevard Baille,13008,Marseille,10e
412,Moreau,Thomas,1949-09-02,thomas.moreau@gmail.com,0701401193,204 Rue de Rome,13002,Marseille,16e
413,Dubois,Marc,2000-02-29,marc.dubois@yahoo.fr,0728938911,8 Avenue du Prado,13005,Marseille,9e
414,Ahmed,Sophie,1959-06-20,sophie.ahmed@gmail.com,0687592712,247 Rue de Lodi,13006,Marseille,1e
415,Rossi,Camille,1978-01-17,camille.rossi@yahoo.fr,0671827548,132 Rue Paradis,13014,Marseille,4e
416,Durand,Thomas,1969-06-08,thomas.durand@yahoo.fr,0738646317,30 Rue Saint-Ferréol,13010,Marseille,15e
417,Dubois,Camille,1941-02-22,camille.dubois@gmail.com,0626691215,173 Avenue du Prado,13013,Marseille,15e
418,Garcia,Marc,1957-12-19,marc.garcia@ville-marseille.fr,0749946579,217 Rue Saint-Ferréol,13004,Marseille,8e
419,Benali,Rachid,1985-11-18,rachid.benali@yahoo.fr,0773201017,38 Rue d'Aubagne,13004,Marseille,4e
420,Dubois,Sophie,1974-04-30,sophie.dubois@gmail.com,0687734778,174 Boulevard National,13005,Marseille,10e
421,Ahmed,Karim,1970-10-29,karim.ahmed@gmail.com,0775677002,140 Rue de la République,13002,Marseille,14e
422,Royer,Sarah,1954-09-22,sarah.royer@ville-marseille.fr,0697889778,111 Boulevard Baille,13010,Marseille,13e
423,Ahmed,Lea,1944-12-31,lea.ahmed@yahoo.fr,0700902559,68 Rue d'Aubagne,13013,Marseille,12e
424,Lambert,Sophie,1996-02-01,sophie.lambert@yahoo.fr,0750333491,98 Avenue du Prado,13014,Marseille,12e
425,Fournier,Nicolas,1967-05-10,nicolas.fournier@gmail.com,0769864079,87 Boulevard Baille,13001,Marseille,11e
426,Garcia,Sophie,1973-11-20,sophie.garcia@gmail.com,0657852945,100 Boulevard National,13004,Marseille,16e
427,Moreau,Marine,1984-08-01,marine.moreau@yahoo.fr,0649639191,217 Avenue du Prado,13007,Marseille,10e
